bin,depth,Percent Complete,Percent Contamination,Strain Heterogeneity,GC_content,contigs count,Max. contig length (bp),N50 contig length (bp),Mean contig length (bp),bin_size(Mbp),Coding density,Data repository hosting the genome assembly reported in this study,GenBank Accession ID for newly reported draft genomes,Matches Delmont et al. (2017) genome,Matches Tully et al. (2017) genome,Domain,Phylum,Class,Order,Family,Genus,Species,Phylogeny source method,ocean,Total ORFs,Transposases,Integrases,Percent Transposases,Percent Integrases,Highest Relative Abundance,complete genome size (Mbp),tara_station,size_fraction,biofilm_count,percent_biofilm,defense_count,percent_defense,prot,prot_normalized,bact,bact_over_prot,lifestyle
SP-358,epi,87.94,4.73,83.33,40.59,19,"389,389","141,837","106,893",2.03,88.92,NCBI Assembly,PBDF00000000,TARA_PSW_MAG_00002,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,,Hug et al. phylogenetic marker set,SP,1912,0,4,0.0,0.00209205,tara124_prot_epi,2.308392086,tara124,prot,6,0.003138075,31,0.016213389121338913,0.24536230099999998,0.9798815041797342,1.192030847,0.9798815041797342,mixed
SP-360,epi,75.14,1.3,0.0,55.07,115,"132,390","36,568","33,328",3.83,88.96,NCBI Assembly,PBDC00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,Hug et al. phylogenetic marker set,SP,3569,1,2,0.000280191,0.000560381,tara125_prot_epi,5.097151983,tara125,prot,3,0.0008405719999999999,13,0.0036424768842813113,0.16938779299999998,0.7202190290952486,0.604857123,0.7202190290952486,mixed
SP-37,SRF,99.14,1.57,76.47,55.58,27,"628,013","234,456","151,859",4.1,89.73,NCBI Assembly,PBCZ00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,,,Hug et al. phylogenetic marker set,SP,3684,10,3,0.0027144409999999997,0.000814332,tara100_virus_surface,4.135565866,tara100,virus,15,0.004071661,21,0.005700325732899023,0.20490745599999996,0.08703284855891516,0.08841929700000001,0.08703284855891516,particle
SP-38,SRF,91.76,3.3,33.33,25.69,27,"139,778","49,376","42,388",1.14,96.33,NCBI Assembly,PBCY00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,,,Hug et al. phylogenetic marker set,SP,1216,0,3,0.0,0.002467105,tara125_girus_surface,1.242371404,tara125,girus,1,0.0008223680000000001,10,0.008223684210526315,0.47149327,1.151775343580942,2.6924607029999996,1.151775343580942,mixed
SP-39,SRF,76.24,0.54,100.0,27.99,19,"207,591","138,984","66,392",1.26,96.53,NCBI Assembly,PBCX00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_C,,,Hug et al. phylogenetic marker set,SP,1096,0,2,0.0,0.001824818,tara100_prot_surface,1.652675761,tara100,prot,0,0.0,9,0.008211678832116789,0.3700035950000001,0.9929044498807101,1.821459415,0.9929044498807101,mixed
SP-3966,SRF,76.34,5.0,21.43,45.14,78,"92,481","33,588","29,088",2.27,89.66,NCBI Assembly,PBCW00000000,TARA_PON_MAG_00039,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,Hug et al. phylogenetic marker set,SP,2144,0,9,0.0,0.0041977609999999995,tara096_prot_surface,2.9735394289999997,tara096,prot,3,0.001399254,35,0.01632462686567164,0.8653285319999998,0.5612235550972873,2.4078144270000004,0.5612235550972873,mixed
SP-3971,MES,75.82,0.0,0.0,41.47,52,"49,834","23,879","24,695",1.28,96.22,NCBI Assembly,PBCV00000000,n.a.,n.a.,Bacteria,Marinimicrobia,,,,,,Hug et al. phylogenetic marker set,SP,1138,0,4,0.0,0.003514938,tara098_bact_meso,1.688208916,tara098,bact,1,0.000878735,13,0.011423550087873463,0.5669887109999999,7.89162549309683,22.184363727,7.89162549309683,mixed
SP-3982,epi,85.71,3.87,6.25,61.27,23,"449,275","207,537","140,822",3.24,92.7,NCBI Assembly,PBCU00000000,TARA_RED_MAG_00063,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,,,,Hug et al. phylogenetic marker set,SP,3117,0,2,0.0,0.000641643,tara124_girus_epi,3.780189009,tara124,girus,2,0.000641643,39,0.012512030798845043,0.05375443399999999,5.49216276518388,1.4637394940000004,5.49216276518388,mixed
SP-3983,epi,100.0,9.56,0.0,57.89,36,"440,309","316,830","114,889",4.14,90.34,NCBI Assembly,PBCT00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,CheckM,SP,4255,2,3,0.000470035,0.0007050530000000001,tara124_girus_epi,4.14,tara124,girus,6,0.0014101060000000002,14,0.003290246768507638,0.06527194699999998,4.707422093226509,1.5234065090000002,4.707422093226509,mixed
SP-3984,epi,88.12,3.96,100.0,51.41,15,"592,423","290,226","133,807",2.01,87.64,NCBI Assembly,PBCS00000000,n.a.,n.a.,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,,,,Hug et al. phylogenetic marker set,SP,1864,0,4,0.0,0.0021459229999999997,tara124_girus_epi,2.280980481,tara124,girus,0,0.0,11,0.005901287553648069,0.027911979,10.713918491457425,1.4826719309999996,10.713918491457425,free_living
SP-4,epi,70.54,0.0,0.0,47.85,115,"198,762","43,029","38,475",4.42,92.45,NCBI Assembly,PBCP00000000,n.a.,n.a.,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,,,CheckM,SP,3287,0,0,0.0,0.0,tara124_prot_epi,6.265948398,tara124,prot,2,0.000608458,22,0.006693033160937024,0.087348972,1.2911178361263818,0.5591518640000002,1.2911178361263818,mixed
SP-4016,epi,74.92,1.72,100.0,27.82,31,"115,635","61,685","47,782",1.48,96.83,NCBI Assembly,PBCO00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,,,,CheckM,SP,1280,0,0,0.0,0.0,tara125_girus_epi,1.97544047,tara125,girus,0,0.0,19,0.01484375,0.13329335,6.687514879232324,4.419563136000001,6.687514879232324,mixed
SP-4023,SRF,93.92,8.11,0.0,47.53,65,"255,783","68,534","49,992",3.25,88.27,NCBI Assembly,PBCM00000000,n.a.,n.a.,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,,,Hug et al. phylogenetic marker set,SP,2971,0,1,0.0,0.00033658699999999995,tara125_girus_surface,3.460391823,tara125,girus,3,0.001009761,7,0.0023561090541905083,0.03775981999999999,0.22269774516794477,0.041691914,0.22269774516794477,mixed
SP-4038,SRF,79.87,3.17,0.0,36.33,17,"186,873","100,418","73,235",1.25,92.73,NCBI Assembly,PBCI00000000,n.a.,n.a.,Bacteria,Chloroflexi,novelClass_E,novelOrder_D,,,,Hug et al. phylogenetic marker set,SP,1199,0,2,0.0,0.0016680570000000001,tara125_girus_surface,1.565043195,tara125,girus,2,0.0016680570000000001,5,0.004170141784820684,0.026093337,0.7199056302139989,0.093134651,0.7199056302139989,mixed
SP-4044,SRF,90.1,9.02,94.74,33.08,20,"225,001","126,589","64,615",1.29,95.95,NCBI Assembly,PBCG00000000,n.a.,n.a.,Bacteria,Chloroflexi,Dehalococcoidia,novel_family2,,,,Alternative phylogenetic marker set,SP,1320,0,3,0.0,0.002272727,tara125_girus_surface,1.4317425080000001,tara125,girus,0,0.0,18,0.013636363636363636,0.060381778,7.800903255791029,2.3353764,7.800903255791029,mixed
SP-4045,SRF,76.77,4.88,29.03,29.26,6,"820,192","820,192","181,651",1.09,97.19,NCBI Assembly,PBCF00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_B,,,,Hug et al. phylogenetic marker set,SP,1167,0,2,0.0,0.001713796,tara125_girus_surface,1.419825453,tara125,girus,1,0.000856898,12,0.010282776349614395,0.035642028,4.8079862748519355,0.849633689,4.8079862748519355,mixed
SP-4060,SRF,70.12,0.74,0.0,38.87,52,"95,113","36,538","32,077",1.67,93.27,NCBI Assembly,PBCE00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_G,,Hug et al. phylogenetic marker set,SP,1571,0,3,0.0,0.0019096120000000002,tara094_bact_surface,2.381631489,tara094,bact,0,0.0,14,0.008911521323997454,0.7587480810000001,0.9764376551290279,3.6732308479999993,0.9764376551290279,mixed
SP-4145,SRF,70.93,4.0,71.43,55.69,42,"139,003","51,933","42,413",1.78,95.34,NCBI Assembly,PBBZ00000000,n.a.,n.a.,Archaea,Euryarchaeota,,,,,,CheckM,SP,1447,0,2,0.0,0.00138217,tara123_girus_surface,2.509516425,tara123,girus,0,0.0,11,0.007601935038009675,0.124950506,6.550620910190673,4.058135879,6.550620910190673,mixed
SP-4154,DCM,79.41,0.85,0.0,32.78,40,"79,440","35,664","31,451",1.26,92.51,NCBI Assembly,PBBX00000000,n.a.,n.a.,Bacteria,novelPhylum_C,,,,,,Hug et al. phylogenetic marker set,SP,1163,0,1,0.0,0.000859845,tara122_girus_dcm,1.5867019269999998,tara122,girus,0,0.0,8,0.006878761822871883,0.14609700699999997,0.5827088437985027,0.4220841329999999,0.5827088437985027,mixed
SP-4189,SRF,72.56,2.87,100.0,33.93,9,"410,758","289,884","124,201",1.12,97.34,NCBI Assembly,PBBW00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_D,,,,Hug et al. phylogenetic marker set,SP,1125,0,0,0.0,0.0,tara094_bact_surface,1.543550165,tara094,bact,0,0.0,14,0.012444444444444444,0.23069947599999996,11.152848776730512,12.756705211999998,11.152848776730512,free_living
SP-4220,SRF,83.28,0.0,0.0,41.62,25,"94,491","67,836","52,928",1.32,91.22,NCBI Assembly,PBBS00000000,n.a.,n.a.,Bacteria,Chloroflexi,novelClass_E,novelOrder_D,,,,Hug et al. phylogenetic marker set,SP,1266,0,3,0.0,0.0023696679999999997,tara125_girus_surface,1.585014409,tara125,girus,0,0.0,26,0.020537124802527645,0.043848579,1.064022069929471,0.231319507,1.064022069929471,mixed
SP-4275,MES,71.23,2.01,100.0,38.97,42,"72,281","35,590","28,143",1.18,96.12,NCBI Assembly,PBBH00000000,n.a.,n.a.,Bacteria,Marinimicrobia,novel_class2,,,,,Alternative phylogenetic marker set,SP,1067,0,2,0.0,0.001874414,tara098_bact_meso,1.6566053630000002,tara098,bact,1,0.000937207,8,0.007497656982193065,1.0390140950000004,11.161806110176473,57.499227688,11.161806110176473,free_living
SP-4288,SRF,95.01,5.94,0.0,33.21,20,"250,452","188,156","78,703",1.57,94.92,NCBI Assembly,PBBG00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,novel_genusE7,,Hug et al. phylogenetic marker set,SP,1648,0,3,0.0,0.0018203879999999998,tara094_bact_surface,1.6524576359999998,tara094,bact,0,0.0,12,0.007281553398058253,0.21726073500000004,6.881343210098988,7.412429257,6.881343210098988,mixed
SP-43,SRF,98.33,1.61,0.0,42.76,20,"360,314","159,377","117,545",2.35,92.46,NCBI Assembly,PBBD00000000,TARA_ANW_MAG_00005,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Cycloclasticus,,Hug et al. phylogenetic marker set,SP,2286,1,2,0.000437445,0.000874891,tara096_prot_surface,2.389911522,tara096,prot,4,0.0017497810000000002,39,0.01706036745406824,0.38576803699999995,0.7739889067084533,1.480359092,0.7739889067084533,mixed
SP-4300,SRF,73.59,4.82,100.0,28.29,15,"175,726","43,547","42,981",0.64,97.19,NCBI Assembly,PBBC00000000,TARA_PSE_MAG_00092,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter,,Hug et al. phylogenetic marker set,SP,687,0,1,0.0,0.0014556039999999999,tara098_bact_surface,0.869683381,tara098,bact,0,0.0,3,0.004366812227074236,0.7461166910000001,5.550447769767857,20.532454723999994,5.550447769767857,mixed
SP-4355,epi,74.42,2.97,100.0,44.5,14,"337,500","179,162","97,763",1.37,90.07,NCBI Assembly,PBBB00000000,n.a.,n.a.,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,,,,Hug et al. phylogenetic marker set,SP,1231,0,2,0.0,0.001624695,tara124_girus_epi,1.840902983,tara124,girus,1,0.0008123480000000001,19,0.015434606011372868,0.057887744000000005,2.460784472946514,0.7062627490000001,2.460784472946514,mixed
SP-4356,epi,76.4,0.99,0.0,38.32,12,"543,045","124,783","109,613",1.32,94.28,NCBI Assembly,PBBA00000000,TARA_RED_MAG_00014,n.a.,Bacteria,Chloroflexi,novelClass_F,,,,,Hug et al. phylogenetic marker set,SP,1295,0,3,0.0,0.002316602,tara124_girus_epi,1.727748691,tara124,girus,0,0.0,10,0.007722007722007722,0.09786216600000001,1.7629041064478992,0.8553613280000001,1.7629041064478992,mixed
SP-4360,SRF,93.23,4.68,0.0,46.89,32,"373,993","63,877","52,610",1.68,91.21,NCBI Assembly,PBAZ00000000,n.a.,n.a.,Bacteria,Chloroflexi,SAR202-2,,,,,Hug et al. phylogenetic marker set,SP,1605,0,8,0.0,0.004984424,tara125_girus_surface,1.801995066,tara125,girus,0,0.0,14,0.008722741433021807,0.044375824999999994,1.9872096622397795,0.4372161829999999,1.9872096622397795,mixed
SP-4365,SRF,93.11,1.81,0.0,55.25,55,"352,932","69,545","55,774",3.07,93.44,NCBI Assembly,PBAY00000000,TARA_PSW_MAG_00110,n.a.,Bacteria,Planctomycetes,Phycisphaerae,novelOrder_D,,,,Hug et al. phylogenetic marker set,SP,2613,0,0,0.0,0.0,tara125_prot_surface,3.2971753839999995,tara125,prot,1,0.00038270199999999996,1,0.0003827018752391887,0.026795281000000004,2.3367171631326284,0.310434916,2.3367171631326284,mixed
SP-4366,SRF,84.66,6.6,0.0,57.68,29,"463,820","133,888","96,330",2.79,93.6,NCBI Assembly,PBAX00000000,n.a.,n.a.,Bacteria,Planctomycetes,Phycisphaerae,novelOrder_D,novelFamily_A,,,Hug et al. phylogenetic marker set,SP,2372,0,1,0.0,0.000421585,tara125_prot_surface,3.295535082,tara125,prot,0,0.0,9,0.0037942664418212477,0.6055222610000001,0.1652046275260759,0.49597344,0.1652046275260759,mixed
SP-4379,SRF,89.5,0.0,0.0,35.88,16,"367,145","151,459","79,043",1.26,97.9,NCBI Assembly,PBAU00000000,n.a.,n.a.,Bacteria,,,,,,,Hug et al. phylogenetic marker set,SP,1209,0,4,0.0,0.003308519,tara125_girus_surface,1.407821229,tara125,girus,0,0.0,4,0.0033085194375516956,0.022607614,16.19046182408881,1.81476362,16.19046182408881,free_living
SP-4380,SRF,71.31,0.85,0.0,47.6,18,"333,808","229,019","111,076",2.0,90.4,NCBI Assembly,PBAT00000000,n.a.,n.a.,Bacteria,Acidobacteria,Solibacteres,Solibacterales,,,,Hug et al. phylogenetic marker set,SP,1669,0,2,0.0,0.001198322,tara125_girus_surface,2.804655729,tara125,girus,1,0.000599161,5,0.0029958058717795086,0.07596644400000002,0.6454233588933412,0.24309306800000002,0.6454233588933412,mixed
SP-4387,epi,89.49,0.0,0.0,50.89,83,"148,909","51,844","40,409",3.35,89.53,NCBI Assembly,PBAS00000000,n.a.,n.a.,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,novelGenus_B,,Hug et al. phylogenetic marker set,SP,2872,2,1,0.0006963789999999999,0.000348189,tara125_prot_epi,3.7434350210000003,tara125,prot,0,0.0,4,0.001392757660167131,0.11540901999999997,0.31369948359064376,0.17949801699999998,0.31369948359064376,mixed
SP-4388,SRF,90.11,2.2,0.0,33.04,43,"393,119","92,674","70,499",3.03,95.02,NCBI Assembly,PBAR00000000,n.a.,n.a.,Bacteria,Marinimicrobia,,,,,,Hug et al. phylogenetic marker set,SP,2635,0,5,0.0,0.0018975329999999999,tara125_girus_surface,3.362556875,tara125,girus,4,0.0015180270000000001,25,0.009487666034155597,0.03653702999999999,2.2245052040954554,0.40297004700000005,2.2245052040954554,mixed
SP-45,MES,91.51,4.99,54.55,40.12,88,"266,420","49,922","41,750",3.67,92.22,NCBI Assembly,PBAQ00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella,,Alternative phylogenetic marker set,SP,3226,3,2,0.0009299439999999999,0.0006199630000000001,tara112_bact_meso,4.010490657,tara112,bact,7,0.00216987,65,0.020148791072535647,2.3569025120000004,1.2006589009518502,14.030313079,1.2006589009518502,mixed
SP-47,SRF,88.71,3.76,62.5,29.75,25,"154,014","93,441","59,901",1.5,97.26,NCBI Assembly,PBAP00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,,,Hug et al. phylogenetic marker set,SP,1370,0,2,0.0,0.001459854,tara096_prot_surface,1.690902942,tara096,prot,0,0.0,20,0.014598540145985401,0.718698318,3.8199621126332444,13.611681611999998,3.8199621126332444,mixed
SP-486,DCM,77.11,0.0,0.0,28.14,16,"200,391","118,506","70,663",1.13,96.22,NCBI Assembly,PBAN00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,,,Hug et al. phylogenetic marker set,SP,1156,0,9,0.0,0.007785467,tara122_girus_dcm,1.465438983,tara122,girus,0,0.0,18,0.015570934256055362,0.17038375700000002,4.112687300703705,3.474241299,4.112687300703705,mixed
SP-49,MES,74.13,1.19,0.0,42.87,39,"82,636","55,391","38,070",1.48,95.51,NCBI Assembly,PBAM00000000,n.a.,n.a.,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_B,,Hug et al. phylogenetic marker set,SP,1469,0,2,0.0,0.00136147,tara111_bact_meso,1.996492648,tara111,bact,0,0.0,37,0.02518720217835262,0.449559004,1.428313291111976,3.1835837259999997,1.428313291111976,mixed
SP-5,epi,95.27,2.36,25.0,56.46,101,"236,612","90,505","60,213",6.08,91.04,NCBI Assembly,PBAL00000000,n.a.,n.a.,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,novelFamily_D,,,Hug et al. phylogenetic marker set,SP,5101,11,7,0.00215644,0.00137228,tara124_girus_epi,6.381862076,tara124,girus,6,0.00117624,30,0.005881199764752009,7.121734095,0.0015737839271840093,0.05556956,0.0015737839271840093,particle
SP-51,SRF,73.63,0.0,0.0,55.41,60,"81,520","26,820","25,388",1.52,95.93,NCBI Assembly,PBAJ00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Crocinitomicaceae,,,Hug et al. phylogenetic marker set,SP,1327,0,13,0.0,0.009796534,tara110_bact_surface,2.064375934,tara110,bact,1,0.00075358,23,0.01733232856066315,0.811204827,0.9100017913292453,3.6599813429999997,0.9100017913292453,mixed
SP-52,SRF,89.39,2.18,93.33,54.33,48,"360,019","98,695","75,947",3.65,92.46,NCBI Assembly,PBAI00000000,TARA_PSW_MAG_00070,n.a.,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,,Roseibacillus,,Hug et al. phylogenetic marker set,SP,2852,0,12,0.0,0.004207574,tara100_prot_surface,4.083230786000001,tara100,prot,2,0.000701262,43,0.015077138849929873,1.0299329540000002,0.30288896844945923,1.5466730149999999,0.30288896844945923,mixed
SP-56,DCM,84.91,4.02,37.5,36.63,20,"175,231","86,182","69,954",1.4,95.38,NCBI Assembly,PBAE00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Woeseiaceae,,,Hug et al. phylogenetic marker set,SP,1321,0,2,0.0,0.001514005,tara110_bact_dcm,1.648804617,tara110,bact,3,0.0022710070000000002,18,0.013626040878122634,0.48323882000000007,6.500320376989525,15.574089825999998,6.500320376989525,mixed
SP-57,DCM,86.97,4.71,100.0,60.96,44,"272,821","81,866","67,739",2.98,91.87,NCBI Assembly,PBAD00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,,Hug et al. phylogenetic marker set,SP,2891,2,2,0.0006918019999999999,0.0006918019999999999,tara111_virus_dcm,3.426468897,tara111,virus,5,0.001729505,68,0.02352127291594604,2.60994636,0.27445175980944736,3.5514336039999996,0.27445175980944736,mixed
SP-58,DCM,71.0,0.65,100.0,58.7,30,"278,853","90,696","77,288",2.32,92.32,NCBI Assembly,PBAC00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Hyphomonas,,Hug et al. phylogenetic marker set,SP,2287,1,3,0.00043725400000000004,0.0013117620000000002,tara111_virus_dcm,3.2676056339999997,tara111,virus,6,0.0026235240000000003,43,0.01880192391779624,1.2222453860000002,0.10352784016496674,0.6273669820000001,0.10352784016496674,mixed
SP-59,MES,71.62,0.37,0.0,53.44,46,"134,117","63,413","49,182",2.26,91.2,NCBI Assembly,PBAB00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,Porticoccus,hydrocarbonoclasticus,Hug et al. phylogenetic marker set,SP,2218,3,3,0.00135257,0.00135257,tara111_prot_meso,3.1555431439999997,tara111,prot,4,0.001803427,53,0.023895401262398558,5.4086230230000005,0.010154099150295479,0.27229157899999995,0.010154099150295479,particle
SP-6,MES,73.36,1.84,12.5,53.17,49,"182,347","51,664","44,468",2.18,93.53,NCBI Assembly,PBAA00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,,,,Hug et al. phylogenetic marker set,SP,2045,1,6,0.000488998,0.002933985,tara111_bact_meso,2.9716466739999996,tara111,bact,1,0.000488998,46,0.022493887530562348,0.41858801799999995,1.9732558826100375,4.09521113,1.9732558826100375,mixed
SP-60,DCM,87.73,3.21,75.0,58.56,59,"178,350","83,875","51,344",3.03,88.14,NCBI Assembly,PAZZ00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,,Hug et al. phylogenetic marker set,SP,2758,6,3,0.002175489,0.001087745,tara111_virus_dcm,3.453778639,tara111,virus,8,0.002900653,32,0.011602610587382161,1.815555232,0.03477628901376365,0.31303925400000004,0.03477628901376365,particle
SP-61,MES,96.64,3.91,90.0,55.95,59,"230,130","93,019","61,849",3.65,90.37,NCBI Assembly,PAZY00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,,,Alternative phylogenetic marker set,SP,3468,0,2,0.0,0.000576701,tara111_prot_meso,3.7769039739999997,tara111,prot,4,0.0011534030000000001,66,0.01903114186851211,0.311793994,0.2210456979819532,0.34170860100000006,0.2210456979819532,mixed
SP-62,DCM,99.54,2.67,89.29,33.72,21,"550,766","277,290","139,640",2.93,93.17,NCBI Assembly,PAZX00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Croceibacter,atlanticus,Hug et al. phylogenetic marker set,SP,2703,0,13,0.0,0.004809471,tara111_virus_dcm,2.943540285,tara111,virus,2,0.0007399189999999999,31,0.011468738438771735,0.263794472,1.0069993598145794,1.3170461190000002,1.0069993598145794,mixed
SP-64,MES,95.23,3.16,66.67,64.71,47,"229,504","108,829","75,812",3.56,90.52,NCBI Assembly,PAZW00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,,Hug et al. phylogenetic marker set,SP,3260,11,6,0.003374233,0.001840491,tara111_prot_meso,3.738317757,tara111,prot,4,0.001226994,39,0.01196319018404908,2.9676414920000003,0.42769180606651797,6.292865689,0.42769180606651797,mixed
SP-69,epi,88.78,3.47,11.11,34.34,21,"189,293","83,715","64,518",1.35,94.69,NCBI Assembly,PAZS00000000,n.a.,n.a.,Bacteria,Chloroflexi,novelClass_E,novelOrder_B,,,,Hug et al. phylogenetic marker set,SP,1354,0,5,0.0,0.003692762,tara124_girus_epi,1.520612751,tara124,girus,1,0.000738552,19,0.014032496307237814,0.195911546,6.903546272382536,6.705611218000001,6.903546272382536,mixed
SP-70,MES,99.65,5.56,73.68,40.24,30,"640,781","249,789","163,298",4.9,91.74,NCBI Assembly,PAZQ00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Pseudozobellia,,Hug et al. phylogenetic marker set,SP,4255,0,12,0.0,0.0028202120000000003,tara122_prot_meso,4.917210236,tara122,prot,3,0.0007050530000000001,31,0.007285546415981199,1.5849738970000002,0.2994842881207067,2.353435255999999,0.2994842881207067,mixed
SP-71,epi,76.61,0.0,0.0,28.17,38,"126,868","48,944","36,125",1.37,96.66,NCBI Assembly,PAZP00000000,TARA_PSW_MAG_00103,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,,,Hug et al. phylogenetic marker set,SP,1238,0,2,0.0,0.001615509,tara125_girus_epi,1.788278293,tara125,girus,1,0.0008077539999999999,12,0.009693053311793215,0.08668622500000002,5.868844282109408,2.5223699010000002,5.868844282109408,mixed
SP-73,SRF,97.6,2.47,66.67,63.73,50,"228,216","107,738","68,022",3.4,91.56,NCBI Assembly,PAZN00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Oceanicaulis,,Hug et al. phylogenetic marker set,SP,3272,4,11,0.001222494,0.0033618579999999997,tara122_virus_surface,3.483606557,tara122,virus,5,0.001528117,46,0.014058679706601468,0.8109379090000001,0.7635314818209266,3.069874699,0.7635314818209266,mixed
