gene_callers_id,contig,start,stop,direction,partial,call_type,accession,gene_function,e_value,category,element,cassette_begin,cassette_end,type_molecule,from_integron_type,ocean
6369596,c_MHASMcontig_2499872,11061,11529,r,0,1,,,,,MHASMcontig_2499872_16,11062,11529,protein,CALIN,SP
6381674,c_MHASMcontig_2507859,18805,19774,r,0,1,,,,,MHASMcontig_2507859_22,18806,19774,protein,complete,SP
6381675,c_MHASMcontig_2507859,20481,20670,r,0,1,,,,,MHASMcontig_2507859_23,20482,20670,protein,complete,SP
6381676,c_MHASMcontig_2507859,20684,21227,f,0,1,,,,,MHASMcontig_2507859_24,20685,21227,protein,complete,SP
6393274,c_MHASMcontig_2516007,621,1170,r,0,1,,,,,MHASMcontig_2516007_2,622,1170,protein,CALIN,SP
6393275,c_MHASMcontig_2516007,1162,1318,r,0,1,,,,,MHASMcontig_2516007_3,1163,1318,protein,CALIN,SP
6393275,c_MHASMcontig_2516007,1162,1318,r,0,1,,,,,attc_001,1185,1304,attC,CALIN,SP
6393276,c_MHASMcontig_2516007,1298,1664,r,0,1,,,,,MHASMcontig_2516007_4,1299,1664,protein,CALIN,SP
6393277,c_MHASMcontig_2516007,1768,2275,r,0,1,,,,,MHASMcontig_2516007_5,1769,2275,protein,CALIN,SP
6396836,c_MHASMcontig_2518495,106,568,f,0,1,,,,,MHASMcontig_2518495_1,107,568,protein,CALIN,SP
6396844,c_MHASMcontig_2518495,5614,6010,f,0,1,,,,,MHASMcontig_2518495_9,5615,6010,protein,CALIN,SP
6396845,c_MHASMcontig_2518495,6126,6438,f,0,1,,,,,MHASMcontig_2518495_10,6127,6438,protein,CALIN,SP
6396846,c_MHASMcontig_2518495,6403,6877,f,0,1,,,,,MHASMcontig_2518495_11,6404,6877,protein,CALIN,SP
6396847,c_MHASMcontig_2518495,7037,7322,f,0,1,,,,,MHASMcontig_2518495_12,7038,7322,protein,CALIN,SP
6396848,c_MHASMcontig_2518495,7326,7566,f,0,1,,,,,MHASMcontig_2518495_13,7327,7566,protein,CALIN,SP
6396849,c_MHASMcontig_2518495,7734,7893,f,1,1,,,,,MHASMcontig_2518495_14,7735,7893,protein,CALIN,SP
6407238,c_MHASMcontig_2525890,656,986,r,0,1,,,,,MHASMcontig_2525890_3,657,986,protein,CALIN,SP
6407239,c_MHASMcontig_2525890,1092,1374,r,0,1,,,,,MHASMcontig_2525890_4,1093,1374,protein,CALIN,SP
6407240,c_MHASMcontig_2525890,1475,2033,r,0,1,,,,,MHASMcontig_2525890_5,1476,2033,protein,CALIN,SP
6407241,c_MHASMcontig_2525890,2201,3413,r,0,1,,,,,MHASMcontig_2525890_6,2202,3413,protein,CALIN,SP
6475437,c_MHASMcontig_2573082,7162,8152,r,0,1,,,,,MHASMcontig_2573082_6,7163,8152,protein,In0,SP
6480402,c_MHASMcontig_2577296,193377,193620,r,0,1,,,,,MHASMcontig_2577296_174,193378,193620,protein,CALIN,SP
6480403,c_MHASMcontig_2577296,193795,194086,r,0,1,,,,,MHASMcontig_2577296_175,193796,194086,protein,CALIN,SP
6480404,c_MHASMcontig_2577296,194351,194768,r,0,1,,,,,MHASMcontig_2577296_176,194352,194768,protein,CALIN,SP
6480405,c_MHASMcontig_2577296,195237,196008,r,0,1,,,,,MHASMcontig_2577296_177,195238,196008,protein,CALIN,SP
6495998,c_MHASMcontig_2590944,1,379,f,1,1,,,,,MHASMcontig_2590944_1,2,379,protein,CALIN,SP
6495999,c_MHASMcontig_2590944,475,1192,f,0,1,,,,,MHASMcontig_2590944_2,476,1192,protein,CALIN,SP
6496000,c_MHASMcontig_2590944,1271,1664,f,0,1,,,,,MHASMcontig_2590944_3,1272,1664,protein,CALIN,SP
6496001,c_MHASMcontig_2590944,1701,1983,f,0,1,,,,,MHASMcontig_2590944_4,1702,1983,protein,CALIN,SP
6496002,c_MHASMcontig_2590944,2066,2405,f,0,1,,,,,MHASMcontig_2590944_5,2067,2405,protein,CALIN,SP
6496003,c_MHASMcontig_2590944,2485,2878,f,0,1,,,,,MHASMcontig_2590944_6,2486,2878,protein,CALIN,SP
6496004,c_MHASMcontig_2590944,2964,3507,f,0,1,,,,,MHASMcontig_2590944_7,2965,3507,protein,CALIN,SP
6496005,c_MHASMcontig_2590944,3600,4344,f,0,1,,,,,MHASMcontig_2590944_8,3601,4344,protein,CALIN,SP
6496006,c_MHASMcontig_2590944,4466,4655,f,0,1,,,,,MHASMcontig_2590944_9,4467,4655,protein,CALIN,SP
6496007,c_MHASMcontig_2590944,4663,4879,f,0,1,,,,,MHASMcontig_2590944_10,4664,4879,protein,CALIN,SP
6503617,c_MHASMcontig_2597981,532,973,r,0,1,,,,,MHASMcontig_2597981_1,533,973,protein,CALIN,SP
6503618,c_MHASMcontig_2597981,1094,1454,r,0,1,,,,,MHASMcontig_2597981_2,1095,1454,protein,CALIN,SP
6503619,c_MHASMcontig_2597981,1602,2232,r,0,1,,,,,MHASMcontig_2597981_3,1603,2232,protein,CALIN,SP
6503620,c_MHASMcontig_2597981,2346,2658,r,0,1,,,,,MHASMcontig_2597981_4,2347,2658,protein,CALIN,SP
6503621,c_MHASMcontig_2597981,2629,3046,r,0,1,,,,,MHASMcontig_2597981_5,2630,3046,protein,CALIN,SP
6503622,c_MHASMcontig_2597981,3196,3382,r,0,1,,,,,MHASMcontig_2597981_6,3197,3382,protein,CALIN,SP
6503623,c_MHASMcontig_2597981,3390,3822,r,0,1,,,,,MHASMcontig_2597981_7,3391,3822,protein,CALIN,SP
6503624,c_MHASMcontig_2597981,4004,4430,r,0,1,,,,,MHASMcontig_2597981_8,4005,4430,protein,CALIN,SP
6528907,c_MHASMcontig_2619110,378,912,r,0,1,,,,,MHASMcontig_2619110_1,379,912,protein,CALIN,SP
6535158,c_MHASMcontig_2624519,3025,3388,f,0,1,,,,,MHASMcontig_2624519_3,3026,3388,protein,CALIN,SP
6535159,c_MHASMcontig_2624519,3463,3850,f,0,1,,,,,MHASMcontig_2624519_4,3464,3850,protein,CALIN,SP
6538544,c_MHASMcontig_2627210,1079,1820,f,0,1,,,,,MHASMcontig_2627210_3,1080,1820,protein,In0,SP
6538557,c_MHASMcontig_2627210,11714,11831,r,0,1,,,,,attc_001,11713,11815,attC,CALIN,SP
6538557,c_MHASMcontig_2627210,11714,11831,r,0,1,,,,,MHASMcontig_2627210_16,11715,11831,protein,CALIN,SP
6538558,c_MHASMcontig_2627210,11820,12135,r,0,1,,,,,MHASMcontig_2627210_17,11821,12135,protein,CALIN,SP
6538559,c_MHASMcontig_2627210,12257,12728,r,0,1,,,,,MHASMcontig_2627210_18,12258,12728,protein,CALIN,SP
6538560,c_MHASMcontig_2627210,12863,13199,r,0,1,,,,,MHASMcontig_2627210_19,12864,13199,protein,CALIN,SP
6538561,c_MHASMcontig_2627210,13260,13842,r,0,1,,,,,MHASMcontig_2627210_20,13261,13842,protein,CALIN,SP
6538562,c_MHASMcontig_2627210,13889,14357,r,0,1,,,,,MHASMcontig_2627210_21,13890,14357,protein,CALIN,SP
6546093,c_MHASMcontig_2633955,739,1729,f,0,1,,,,,MHASMcontig_2633955_2,740,1729,protein,In0,SP
6556580,c_MHASMcontig_2643152,4302,4827,r,0,1,,,,,MHASMcontig_2643152_4,4303,4827,protein,complete,SP
6556581,c_MHASMcontig_2643152,4985,5477,r,0,1,,,,,MHASMcontig_2643152_5,4986,5477,protein,complete,SP
6556582,c_MHASMcontig_2643152,5668,5875,r,0,1,,,,,MHASMcontig_2643152_6,5669,5875,protein,complete,SP
6556583,c_MHASMcontig_2643152,6871,7159,r,0,1,,,,,MHASMcontig_2643152_7,6872,7159,protein,complete,SP
6556584,c_MHASMcontig_2643152,7469,7787,r,0,1,,,,,MHASMcontig_2643152_8,7470,7787,protein,complete,SP
6556585,c_MHASMcontig_2643152,9537,10533,f,0,1,,,,,MHASMcontig_2643152_9,9538,10533,protein,complete,SP
6597430,c_MHASMcontig_2677671,893,1118,r,0,1,,,,,MHASMcontig_2677671_2,894,1118,protein,CALIN,SP
6598959,c_MHASMcontig_2678705,10804,11506,f,0,1,,,,,MHASMcontig_2678705_11,10805,11506,protein,CALIN,SP
6598960,c_MHASMcontig_2678705,11627,12239,f,0,1,,,,,MHASMcontig_2678705_12,11628,12239,protein,CALIN,SP
6598961,c_MHASMcontig_2678705,12436,12898,r,0,1,,,,,MHASMcontig_2678705_13,12437,12898,protein,CALIN,SP
6598962,c_MHASMcontig_2678705,13112,13556,r,0,1,,,,,MHASMcontig_2678705_14,13113,13556,protein,CALIN,SP
6598963,c_MHASMcontig_2678705,13666,14221,r,0,1,,,,,MHASMcontig_2678705_15,13667,14221,protein,CALIN,SP
6598964,c_MHASMcontig_2678705,14652,14901,r,0,1,,,,,MHASMcontig_2678705_16,14653,14901,protein,CALIN,SP
6598965,c_MHASMcontig_2678705,15023,15269,r,0,1,,,,,MHASMcontig_2678705_17,15024,15269,protein,CALIN,SP
6598966,c_MHASMcontig_2678705,15443,15950,r,0,1,,,,,MHASMcontig_2678705_18,15444,15950,protein,CALIN,SP
6598967,c_MHASMcontig_2678705,16090,16531,r,0,1,,,,,MHASMcontig_2678705_19,16091,16531,protein,CALIN,SP
6610688,c_MHASMcontig_2686388,216,564,f,0,1,,,,,MHASMcontig_2686388_1,217,564,protein,CALIN,SP
6610689,c_MHASMcontig_2686388,608,974,f,0,1,,,,,MHASMcontig_2686388_2,609,974,protein,CALIN,SP
6610690,c_MHASMcontig_2686388,1069,1540,f,0,1,,,,,MHASMcontig_2686388_3,1070,1540,protein,CALIN,SP
6610691,c_MHASMcontig_2686388,1766,2102,f,0,1,,,,,MHASMcontig_2686388_4,1767,2102,protein,CALIN,SP
6610692,c_MHASMcontig_2686388,2274,2538,f,0,1,,,,,MHASMcontig_2686388_5,2275,2538,protein,CALIN,SP
6610693,c_MHASMcontig_2686388,2645,2900,f,0,1,,,,,MHASMcontig_2686388_6,2646,2900,protein,CALIN,SP
6610694,c_MHASMcontig_2686388,3014,3221,f,0,1,,,,,MHASMcontig_2686388_7,3015,3221,protein,CALIN,SP
6610695,c_MHASMcontig_2686388,3410,3899,f,0,1,,,,,MHASMcontig_2686388_8,3411,3899,protein,CALIN,SP
6610696,c_MHASMcontig_2686388,3995,4304,f,0,1,,,,,MHASMcontig_2686388_9,3996,4304,protein,CALIN,SP
6620200,c_MHASMcontig_2692654,163,706,r,0,1,,,,,MHASMcontig_2692654_1,164,706,protein,complete,SP
6620201,c_MHASMcontig_2692654,720,909,f,0,1,,,,,MHASMcontig_2692654_2,721,909,protein,complete,SP
6620202,c_MHASMcontig_2692654,850,1129,r,0,1,,,,,MHASMcontig_2692654_3,851,1129,protein,complete,SP
6620203,c_MHASMcontig_2692654,1616,2585,f,0,1,,,,,MHASMcontig_2692654_4,1617,2585,protein,complete,SP
6620204,c_MHASMcontig_2692654,2852,4595,r,1,1,,,,,MHASMcontig_2692654_5,2853,4595,protein,complete,SP
6623221,c_MHASMcontig_2694805,0,96,f,1,1,,,,,MHASMcontig_2694805_1,1,96,protein,CALIN,SP
6623222,c_MHASMcontig_2694805,188,719,r,0,1,,,,,MHASMcontig_2694805_2,189,719,protein,CALIN,SP
6623223,c_MHASMcontig_2694805,844,1288,r,0,1,,,,,MHASMcontig_2694805_3,845,1288,protein,CALIN,SP
6624089,c_MHASMcontig_2695451,1618,2017,r,0,1,,,,,MHASMcontig_2695451_3,1619,2017,protein,CALIN,SP
6624090,c_MHASMcontig_2695451,2142,2745,r,0,1,,,,,MHASMcontig_2695451_4,2143,2745,protein,CALIN,SP
6641436,c_MHASMcontig_2707119,18154,19120,r,0,1,,,,,MHASMcontig_2707119_22,18155,19120,protein,complete,SP
6641437,c_MHASMcontig_2707119,19357,19519,f,0,1,,,,,MHASMcontig_2707119_23,19358,19519,protein,complete,SP
6641438,c_MHASMcontig_2707119,19729,20098,f,0,1,,,,,MHASMcontig_2707119_24,19730,20098,protein,complete,SP
6641439,c_MHASMcontig_2707119,20261,20561,f,0,1,,,,,MHASMcontig_2707119_25,20262,20561,protein,complete,SP
6645281,c_MHASMcontig_2709895,3316,3772,f,0,1,,,,,MHASMcontig_2709895_6,3317,3772,protein,CALIN,SP
6645282,c_MHASMcontig_2709895,3880,4579,f,0,1,,,,,MHASMcontig_2709895_7,3881,4579,protein,CALIN,SP
6645283,c_MHASMcontig_2709895,4669,4981,f,0,1,,,,,MHASMcontig_2709895_8,4670,4981,protein,CALIN,SP
6645284,c_MHASMcontig_2709895,5079,5622,f,0,1,,,,,MHASMcontig_2709895_9,5080,5622,protein,CALIN,SP
6645285,c_MHASMcontig_2709895,5709,6096,f,0,1,,,,,MHASMcontig_2709895_10,5710,6096,protein,CALIN,SP
6645286,c_MHASMcontig_2709895,6191,6725,f,0,1,,,,,MHASMcontig_2709895_11,6192,6725,protein,CALIN,SP
6645287,c_MHASMcontig_2709895,6809,7160,f,0,1,,,,,MHASMcontig_2709895_12,6810,7160,protein,CALIN,SP
6650311,c_MHASMcontig_2713018,10017,10281,r,0,1,,,,,MHASMcontig_2713018_7,10018,10281,protein,CALIN,SP
6650312,c_MHASMcontig_2713018,10345,10891,f,0,1,,,,,MHASMcontig_2713018_8,10346,10891,protein,CALIN,SP
6650313,c_MHASMcontig_2713018,11022,11469,r,0,1,,,,,MHASMcontig_2713018_9,11023,11469,protein,CALIN,SP
6650314,c_MHASMcontig_2713018,11556,12252,f,0,1,,,,,MHASMcontig_2713018_10,11557,12252,protein,CALIN,SP
6668235,c_MHASMcontig_2725473,0,249,f,1,1,,,,,MHASMcontig_2725473_1,1,249,protein,complete,SP
6668236,c_MHASMcontig_2725473,277,1240,r,0,1,,,,,MHASMcontig_2725473_2,278,1240,protein,complete,SP
6668238,c_MHASMcontig_2725473,2418,2727,f,0,1,,,,,MHASMcontig_2725473_4,2419,2727,protein,complete,SP
6668239,c_MHASMcontig_2725473,2966,3263,f,0,1,,,,,MHASMcontig_2725473_5,2967,3263,protein,complete,SP
6678758,c_MHASMcontig_2732158,0,81,r,1,1,,,,,attc_001,98,175,attC,CALIN,SP
6678815,c_MHASMcontig_2732188,2652,3018,f,0,1,,,,,MHASMcontig_2732188_6,2653,3018,protein,CALIN,SP
6678816,c_MHASMcontig_2732188,3231,3516,f,0,1,,,,,MHASMcontig_2732188_7,3232,3516,protein,CALIN,SP
6678817,c_MHASMcontig_2732188,3639,3987,f,0,1,,,,,MHASMcontig_2732188_8,3640,3987,protein,CALIN,SP
6678818,c_MHASMcontig_2732188,4087,4453,f,0,1,,,,,MHASMcontig_2732188_9,4088,4453,protein,CALIN,SP
6678819,c_MHASMcontig_2732188,4455,4908,f,0,1,,,,,MHASMcontig_2732188_10,4456,4908,protein,CALIN,SP
6681491,c_MHASMcontig_2734014,1,472,f,1,1,,,,,MHASMcontig_2734014_1,2,472,protein,CALIN,SP
6681496,c_MHASMcontig_2734014,4459,4855,r,0,1,,,,,MHASMcontig_2734014_6,4460,4855,protein,CALIN,SP
6682820,c_MHASMcontig_2734886,7122,8112,r,0,1,,,,,MHASMcontig_2734886_6,7123,8112,protein,In0,SP
6690396,c_MHASMcontig_2740276,837,1578,r,0,1,,,,,MHASMcontig_2740276_3,838,1578,protein,In0,SP
6716121,c_MHASMcontig_2759088,1466,2429,f,0,1,,,,,MHASMcontig_2759088_1,1467,2429,protein,complete,SP
6726762,c_MHASMcontig_2772522,93,567,r,0,1,,,,,MHASMcontig_2772522_1,94,567,protein,CALIN,SP
6726763,c_MHASMcontig_2772522,630,1158,r,0,1,,,,,MHASMcontig_2772522_2,631,1158,protein,CALIN,SP
6726764,c_MHASMcontig_2772522,1236,1545,r,0,1,,,,,MHASMcontig_2772522_3,1237,1545,protein,CALIN,SP
6726765,c_MHASMcontig_2772522,1633,2215,r,0,1,,,,,MHASMcontig_2772522_4,1634,2215,protein,CALIN,SP
6726766,c_MHASMcontig_2772522,2262,2730,r,0,1,,,,,MHASMcontig_2772522_5,2263,2730,protein,CALIN,SP
6733825,c_MHASMcontig_2781065,750,1710,r,0,1,,,,,MHASMcontig_2781065_2,751,1710,protein,In0,SP
6736980,c_MHASMcontig_2785154,8078,8468,r,0,1,,,,,MHASMcontig_2785154_8,8079,8468,protein,CALIN,SP
6736981,c_MHASMcontig_2785154,8570,9044,r,0,1,,,,,MHASMcontig_2785154_9,8571,9044,protein,CALIN,SP
6736982,c_MHASMcontig_2785154,9151,9745,r,0,1,,,,,MHASMcontig_2785154_10,9152,9745,protein,CALIN,SP
6736983,c_MHASMcontig_2785154,10119,10299,f,0,1,,,,,MHASMcontig_2785154_11,10120,10299,protein,CALIN,SP
6736984,c_MHASMcontig_2785154,10377,10809,r,0,1,,,,,MHASMcontig_2785154_12,10378,10809,protein,CALIN,SP
6736985,c_MHASMcontig_2785154,10944,11397,r,1,1,,,,,MHASMcontig_2785154_13,10945,11397,protein,CALIN,SP
6742018,c_MHASMcontig_2792183,5304,5856,r,0,1,,,,,MHASMcontig_2792183_8,5305,5856,protein,CALIN,SP
6742019,c_MHASMcontig_2792183,6077,6338,r,0,1,,,,,MHASMcontig_2792183_9,6078,6338,protein,CALIN,SP
6742020,c_MHASMcontig_2792183,6457,7237,r,0,1,,,,,MHASMcontig_2792183_10,6458,7237,protein,CALIN,SP
6754005,c_MHASMcontig_2806456,7750,8320,r,0,1,,,,,MHASMcontig_2806456_5,7751,8320,protein,CALIN,SP
6754006,c_MHASMcontig_2806456,8432,8930,r,0,1,,,,,MHASMcontig_2806456_6,8433,8930,protein,CALIN,SP
6754007,c_MHASMcontig_2806456,9036,9705,r,0,1,,,,,MHASMcontig_2806456_7,9037,9705,protein,CALIN,SP
6754008,c_MHASMcontig_2806456,9820,10360,r,0,1,,,,,MHASMcontig_2806456_8,9821,10360,protein,CALIN,SP
6754009,c_MHASMcontig_2806456,10480,10897,r,0,1,,,,,MHASMcontig_2806456_9,10481,10897,protein,CALIN,SP
6754010,c_MHASMcontig_2806456,10938,11574,r,0,1,,,,,MHASMcontig_2806456_10,10939,11574,protein,CALIN,SP
6757178,c_MHASMcontig_2810794,2855,3701,r,0,1,,,,,MHASMcontig_2810794_2,2856,3701,protein,In0,SP
6774426,c_MHASMcontig_2831795,116,650,r,0,1,,,,,MHASMcontig_2831795_1,117,650,protein,CALIN,SP
6774474,c_MHASMcontig_2831795,54009,54381,f,0,1,,,,,MHASMcontig_2831795_49,54010,54381,protein,CALIN,SP
6819308,c_MHASMcontig_2893527,103734,104730,r,0,1,,,,,MHASMcontig_2893527_88,103735,104730,protein,In0,SP
6860605,c_MHASMcontig_2921549,4957,5971,r,0,1,,,,,MHASMcontig_2921549_10,4958,5971,protein,complete,SP
6860606,c_MHASMcontig_2921549,6535,6883,f,0,1,,,,,MHASMcontig_2921549_11,6536,6883,protein,complete,SP
6867889,c_MHASMcontig_2925692,1098,2967,f,0,1,,,,,MHASMcontig_2925692_2,1099,2967,protein,CALIN,SP
6867890,c_MHASMcontig_2925692,3353,3848,r,1,1,,,,,MHASMcontig_2925692_3,3354,3848,protein,CALIN,SP
6896126,c_MHASMcontig_2943752,2601,3084,f,0,1,,,,,MHASMcontig_2943752_5,2602,3084,protein,CALIN,SP
6896127,c_MHASMcontig_2943752,3196,3850,f,0,1,,,,,MHASMcontig_2943752_6,3197,3850,protein,CALIN,SP
6906820,c_MHASMcontig_2950748,186,525,r,0,1,,,,,MHASMcontig_2950748_1,187,525,protein,CALIN,SP
6906821,c_MHASMcontig_2950748,668,1082,r,0,1,,,,,MHASMcontig_2950748_2,669,1082,protein,CALIN,SP
6906822,c_MHASMcontig_2950748,1189,1594,r,0,1,,,,,MHASMcontig_2950748_3,1190,1594,protein,CALIN,SP
6906823,c_MHASMcontig_2950748,1892,2327,r,0,1,,,,,MHASMcontig_2950748_4,1893,2327,protein,CALIN,SP
6906824,c_MHASMcontig_2950748,2467,2851,r,0,1,,,,,MHASMcontig_2950748_5,2468,2851,protein,CALIN,SP
6906825,c_MHASMcontig_2950748,2976,3426,r,0,1,,,,,MHASMcontig_2950748_6,2977,3426,protein,CALIN,SP
6906826,c_MHASMcontig_2950748,3826,3946,r,1,1,,,,,MHASMcontig_2950748_7,3827,3946,protein,CALIN,SP
6929921,c_MHASMcontig_2965617,78,384,f,0,1,,,,,MHASMcontig_2965617_1,79,384,protein,CALIN,SP
6929922,c_MHASMcontig_2965617,550,904,f,0,1,,,,,MHASMcontig_2965617_2,551,904,protein,CALIN,SP
6929923,c_MHASMcontig_2965617,1034,1358,f,0,1,,,,,MHASMcontig_2965617_3,1035,1358,protein,CALIN,SP
6929924,c_MHASMcontig_2965617,1495,1786,f,0,1,,,,,MHASMcontig_2965617_4,1496,1786,protein,CALIN,SP
6929925,c_MHASMcontig_2965617,1795,2545,f,0,1,,,,,MHASMcontig_2965617_5,1796,2545,protein,CALIN,SP
6929926,c_MHASMcontig_2965617,2666,2888,r,0,1,,,,,MHASMcontig_2965617_6,2667,2888,protein,CALIN,SP
6929927,c_MHASMcontig_2965617,3073,3430,f,0,1,,,,,MHASMcontig_2965617_7,3074,3430,protein,CALIN,SP
6929928,c_MHASMcontig_2965617,3577,4054,f,0,1,,,,,MHASMcontig_2965617_8,3578,4054,protein,CALIN,SP
6929929,c_MHASMcontig_2965617,4123,4528,f,0,1,,,,,MHASMcontig_2965617_9,4124,4528,protein,CALIN,SP
6929930,c_MHASMcontig_2965617,4640,4976,f,0,1,,,,,MHASMcontig_2965617_10,4641,4976,protein,CALIN,SP
6929931,c_MHASMcontig_2965617,5522,5828,f,0,1,,,,,MHASMcontig_2965617_11,5523,5828,protein,CALIN,SP
6933937,c_MHASMcontig_2968150,235,679,f,0,1,,,,,MHASMcontig_2968150_1,236,679,protein,CALIN,SP
6933938,c_MHASMcontig_2968150,787,1051,f,0,1,,,,,MHASMcontig_2968150_2,788,1051,protein,CALIN,SP
6933939,c_MHASMcontig_2968150,1040,1286,f,0,1,,,,,MHASMcontig_2968150_3,1041,1286,protein,CALIN,SP
6933940,c_MHASMcontig_2968150,1422,1623,f,0,1,,,,,MHASMcontig_2968150_4,1423,1623,protein,CALIN,SP
6933941,c_MHASMcontig_2968150,1571,2693,r,0,1,,,,,MHASMcontig_2968150_5,1572,2693,protein,CALIN,SP
6933942,c_MHASMcontig_2968150,3382,3823,r,0,1,,,,,MHASMcontig_2968150_6,3383,3823,protein,CALIN,SP
6933943,c_MHASMcontig_2968150,3989,4190,f,1,1,,,,,MHASMcontig_2968150_7,3990,4190,protein,CALIN,SP
6953895,c_MHASMcontig_2980796,0,633,f,1,1,,,,,MHASMcontig_2980796_1,1,633,protein,CALIN,SP
6953899,c_MHASMcontig_2980796,2718,3015,r,0,1,,,,,MHASMcontig_2980796_5,2719,3015,protein,CALIN,SP
6953900,c_MHASMcontig_2980796,3099,4149,r,0,1,,,,,MHASMcontig_2980796_6,3100,4149,protein,CALIN,SP
6953901,c_MHASMcontig_2980796,4223,4781,r,0,1,,,,,MHASMcontig_2980796_7,4224,4781,protein,CALIN,SP
6975022,c_MHASMcontig_2993524,2711,3680,r,0,1,,,,,MHASMcontig_2993524_3,2712,3680,protein,In0,SP
7014019,c_MHASMcontig_3017829,99,1074,r,0,1,,,,,MHASMcontig_3017829_1,100,1074,protein,complete,SP
7014023,c_MHASMcontig_3017829,4156,4669,f,0,1,,,,,MHASMcontig_3017829_5,4157,4669,protein,complete,SP
7014024,c_MHASMcontig_3017829,5145,5622,f,0,1,,,,,MHASMcontig_3017829_6,5146,5622,protein,complete,SP
7014025,c_MHASMcontig_3017829,5763,5988,r,0,1,,,,,MHASMcontig_3017829_7,5764,5988,protein,complete,SP
7014026,c_MHASMcontig_3017829,6090,6963,f,0,1,,,,,MHASMcontig_3017829_8,6091,6963,protein,complete,SP
7023258,c_MHASMcontig_3023289,1316,1817,r,0,1,,,,,MHASMcontig_3023289_4,1317,1817,protein,CALIN,SP
7023259,c_MHASMcontig_3023289,1866,2343,f,0,1,,,,,MHASMcontig_3023289_5,1867,2343,protein,CALIN,SP
7023260,c_MHASMcontig_3023289,2406,3009,f,0,1,,,,,MHASMcontig_3023289_6,2407,3009,protein,CALIN,SP
7023261,c_MHASMcontig_3023289,3106,3400,r,0,1,,,,,MHASMcontig_3023289_7,3107,3400,protein,CALIN,SP
7028432,c_MHASMcontig_3026477,4694,5654,r,0,1,,,,,MHASMcontig_3026477_4,4695,5654,protein,In0,SP
7046200,c_MHASMcontig_3037477,0,2463,f,1,1,,,,,MHASMcontig_3037477_1,1,2463,protein,CALIN,SP
7046201,c_MHASMcontig_3037477,2533,3160,f,0,1,,,,,MHASMcontig_3037477_2,2534,3160,protein,CALIN,SP
7046202,c_MHASMcontig_3037477,3223,3766,f,0,1,,,,,MHASMcontig_3037477_3,3224,3766,protein,CALIN,SP
7057948,c_MHASMcontig_3044992,2664,3663,r,0,1,,,,,MHASMcontig_3044992_3,2665,3663,protein,In0,SP
7065654,c_MHASMcontig_3049863,48955,49246,f,0,1,,,,,MHASMcontig_3049863_30,48956,49246,protein,CALIN,SP
7067496,c_MHASMcontig_3050988,10216,10930,r,0,1,,,,,MHASMcontig_3050988_15,10217,10930,protein,In0,SP
7083300,c_MHASMcontig_3060212,355,823,r,0,1,,,,,MHASMcontig_3060212_1,356,823,protein,CALIN,SP
7083301,c_MHASMcontig_3060212,984,1413,r,0,1,,,,,MHASMcontig_3060212_2,985,1413,protein,CALIN,SP
7083302,c_MHASMcontig_3060212,1963,2404,r,0,1,,,,,MHASMcontig_3060212_3,1964,2404,protein,CALIN,SP
7083303,c_MHASMcontig_3060212,2525,2885,r,0,1,,,,,MHASMcontig_3060212_4,2526,2885,protein,CALIN,SP
7083304,c_MHASMcontig_3060212,3033,3663,r,0,1,,,,,MHASMcontig_3060212_5,3034,3663,protein,CALIN,SP
7083305,c_MHASMcontig_3060212,3777,4089,r,0,1,,,,,MHASMcontig_3060212_6,3778,4089,protein,CALIN,SP
7083306,c_MHASMcontig_3060212,4060,4477,r,0,1,,,,,MHASMcontig_3060212_7,4061,4477,protein,CALIN,SP
7083307,c_MHASMcontig_3060212,4627,4813,r,0,1,,,,,MHASMcontig_3060212_8,4628,4813,protein,CALIN,SP
7083308,c_MHASMcontig_3060212,4821,5253,r,0,1,,,,,MHASMcontig_3060212_9,4822,5253,protein,CALIN,SP
7083309,c_MHASMcontig_3060212,5435,5861,r,0,1,,,,,MHASMcontig_3060212_10,5436,5861,protein,CALIN,SP
7084393,c_MHASMcontig_3061054,905,1301,f,0,1,,,,,MHASMcontig_3061054_3,906,1301,protein,CALIN,SP
7084394,c_MHASMcontig_3061054,1333,1651,f,0,1,,,,,MHASMcontig_3061054_4,1334,1651,protein,CALIN,SP
7084395,c_MHASMcontig_3061054,1759,2083,f,0,1,,,,,MHASMcontig_3061054_5,1760,2083,protein,CALIN,SP
7084396,c_MHASMcontig_3061054,2199,2577,f,0,1,,,,,MHASMcontig_3061054_6,2200,2577,protein,CALIN,SP
7099109,c_MHASMcontig_3070087,2671,3634,f,0,1,,,,,MHASMcontig_3070087_5,2672,3634,protein,In0,SP
7108718,c_MHASMcontig_3076020,6882,7845,r,0,1,,,,,MHASMcontig_3076020_5,6883,7845,protein,In0,SP
7109528,c_MHASMcontig_3076474,181,730,r,0,1,,,,,MHASMcontig_3076474_1,182,730,protein,CALIN,SP
7109529,c_MHASMcontig_3076474,1051,1549,r,0,1,,,,,MHASMcontig_3076474_2,1052,1549,protein,CALIN,SP
7109530,c_MHASMcontig_3076474,1743,1992,f,0,1,,,,,MHASMcontig_3076474_3,1744,1992,protein,CALIN,SP
7109531,c_MHASMcontig_3076474,1981,2275,f,0,1,,,,,MHASMcontig_3076474_4,1982,2275,protein,CALIN,SP
